141,96,78,72,72,77,91,109
142,97,78,72,72,77,91,109
142,97,78,72,72,77,91,109
142,97,79,72,72,77,90,109
143,97,79,72,71,77,90,109
143,97,79,72,71,77,90,108
143,98,79,72,71,77,90,108
144,98,79,72,71,77,90,108
144,98,79,72,71,77,90,108
144,98,79,72,71,76,90,108
145,99,79,72,71,76,89,108
145,99,80,72,71,76,89,108
145,99,80,72,71,76,89,107
146,99,80,73,71,76,89,107
146,99,80,73,71,76,89,107
146,100,80,73,71,76,89,107
146,100,80,73,71,76,89,107
147,100,80,73,71,76,89,107
147,100,80,73,71,76,88,107
147,100,81,73,71,76,88,106
148,101,81,73,71,75,88,106
148,101,81,73,71,75,88,106
148,101,81,73,71,75,88,106
149,101,81,73,71,75,88,106
149,101,81,73,71,75,88,106
149,102,81,73,71,75,87,106
150,102,81,73,71,75,87,105
150,102,82,73,71,75,87,105
150,102,82,73,71,75,87,105
150,103,82,73,71,75,87,105
151,103,82,73,71,75,87,105
151,103,82,73,71,75,87,105
151,103,82,74,71,74,86,105
152,103,82,74,71,74,86,104
152,104,82,74,71,74,86,104
152,104,83,74,71,74,86,104
153,104,83,74,71,74,86,104
153,104,83,74,71,74,86,104
153,104,83,74,71,74,86,104
154,105,83,74,71,74,85,104
154,105,83,74,71,74,85,103
154,105,83,74,71,74,85,103
155,105,83,74,71,74,85,103
155,105,84,74,71,74,85,103
155,106,84,74,71,73,85,103
155,106,84,74,71,73,85,103
156,106,84,74,71,73,85,102
156,106,84,74,71,73,84,102
156,106,84,75,71,73,84,102
157,107,84,75,71,73,84,102
157,107,85,75,71,73,84,102
157,107,85,75,71,73,84,102
158,107,85,75,71,73,84,102
158,107,85,75,71,73,84,101
158,108,85,75,71,73,83,101
159,108,85,75,71,73,83,101
159,108,85,75,71,73,83,101
159,108,85,75,71,72,83,101
159,108,86,75,71,72,83,101
160,109,86,75,71,72,83,100
160,109,86,75,71,72,83,100
160,109,86,75,71,72,83,100
161,109,86,76,71,72,82,100
161,109,86,76,71,72,82,100
161,110,86,76,71,72,82,100
162,110,86,76,71,72,82,100
162,110,87,76,71,72,82,99
162,110,87,76,71,72,82,99
163,110,87,76,71,72,82,99
163,111,87,76,71,72,81,99
163,111,87,76,71,72,81,99
164,111,87,76,71,72,81,99
164,111,87,76,71,71,81,98
164,111,88,76,71,71,81,98
164,112,88,76,71,71,81,98
165,112,88,77,71,71,81,98
165,112,88,77,71,71,81,98
165,112,88,77,71,71,80,98
166,112,88,77,71,71,80,97
166,113,88,77,71,71,80,97
166,113,88,77,71,71,80,97
167,113,89,77,71,71,80,97
167,113,89,77,71,71,80,97
167,113,89,77,71,71,80,97
168,114,89,77,71,71,80,96
168,114,89,77,71,71,79,96
168,114,89,77,71,71,79,96
169,114,89,77,71,71,79,96
169,114,90,78,71,71,79,96
169,114,90,78,71,70,79,96
169,115,90,78,71,70,79,96
170,115,90,78,71,70,79,95
170,115,90,78,71,70,79,95
170,115,90,78,71,70,78,95
171,115,90,78,71,70,78,95
171,116,90,78,71,70,78,95
171,116,91,78,71,70,78,95
172,116,91,78,71,70,78,94
172,116,91,78,72,70,78,94
172,116,91,78,72,70,78,94
173,117,91,79,72,70,78,94
173,117,91,79,72,70,77,94
173,117,91,79,72,70,77,94
173,117,91,79,72,70,77,93
174,117,92,79,72,70,77,93
174,117,92,79,72,70,77,93
174,118,92,79,72,70,77,93
175,118,92,79,72,70,77,93
175,118,92,79,72,70,77,93
175,118,92,79,72,69,76,92
176,118,92,79,72,69,76,92
176,118,93,80,72,69,76,92
176,119,93,80,72,69,76,92
177,119,93,80,72,69,76,92
177,119,93,80,72,69,76,92
177,119,93,80,72,69,76,91
178,119,93,80,72,69,76,91
178,120,93,80,72,69,75,91
178,120,93,80,72,69,75,91
178,120,94,80,72,69,75,91
179,120,94,80,72,69,75,91
179,120,94,80,72,69,75,90
179,120,94,81,72,69,75,90
180,121,94,81,72,69,75,90
180,121,94,81,72,69,75,90
